,State,date,C1,C1_Flag,C2,C2_Flag,C3,C3_Flag,C4,C4_Flag,C5,C5_Flag,C6,C6_Flag,C7,C7_Flag,C8,H1,H1_Flag,H2,H3,H6,H6_Flag,H7,H7_Flag,H8,H8_Flag,ContainmentHealthIndex
1,Alaska,2020/1/22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
2,Alaska,2020/1/23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
3,Alaska,2020/1/24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
4,Alaska,2020/1/25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
5,Alaska,2020/1/26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
6,Alaska,2020/1/27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
7,Alaska,2020/1/28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
8,Alaska,2020/1/29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
9,Alaska,2020/1/30,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
10,Alaska,2020/1/31,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
11,Alaska,2020/2/1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
12,Alaska,2020/2/2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
13,Alaska,2020/2/3,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
14,Alaska,2020/2/4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
15,Alaska,2020/2/5,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
16,Alaska,2020/2/6,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,0,NA,3.57
17,Alaska,2020/2/7,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
18,Alaska,2020/2/8,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
19,Alaska,2020/2/9,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
20,Alaska,2020/2/10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
21,Alaska,2020/2/11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
22,Alaska,2020/2/12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
23,Alaska,2020/2/13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
24,Alaska,2020/2/14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
25,Alaska,2020/2/15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
26,Alaska,2020/2/16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
27,Alaska,2020/2/17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
28,Alaska,2020/2/18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
29,Alaska,2020/2/19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
30,Alaska,2020/2/20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
31,Alaska,2020/2/21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
32,Alaska,2020/2/22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
33,Alaska,2020/2/23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
34,Alaska,2020/2/24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
35,Alaska,2020/2/25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
36,Alaska,2020/2/26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
37,Alaska,2020/2/27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,NA,0,NA,0,NA,7.14
38,Alaska,2020/2/28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
39,Alaska,2020/2/29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
40,Alaska,2020/3/1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
41,Alaska,2020/3/2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
42,Alaska,2020/3/3,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
43,Alaska,2020/3/4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
44,Alaska,2020/3/5,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
45,Alaska,2020/3/6,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
46,Alaska,2020/3/7,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
47,Alaska,2020/3/8,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
48,Alaska,2020/3/9,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
49,Alaska,2020/3/10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
50,Alaska,2020/3/11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,NA,0,NA,0,NA,9.52
51,Alaska,2020/3/12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,1,2,0,NA,0,NA,0,NA,16.67
52,Alaska,2020/3/13,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,0,2,1,1,2,0,NA,0,NA,2,1,23.21
53,Alaska,2020/3/14,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,0,2,1,1,2,0,NA,0,NA,2,1,23.21
54,Alaska,2020/3/15,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,0,2,1,1,2,0,NA,0,NA,2,1,23.21
55,Alaska,2020/3/16,3,1,2,0,1,0,3,0,0,NA,0,NA,0,NA,0,2,1,1,2,0,NA,0,NA,2,1,38.39
56,Alaska,2020/3/17,3,1,2,0,2,1,3,0,0,NA,0,NA,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,47.32
57,Alaska,2020/3/18,3,1,2,1,2,1,3,0,1,0,0,NA,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,50.3
58,Alaska,2020/3/19,3,1,2,1,2,1,3,0,1,0,0,NA,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,50.3
59,Alaska,2020/3/20,3,1,2,1,2,1,3,0,1,0,0,NA,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,50.3
60,Alaska,2020/3/21,3,1,2,0,2,1,4,0,1,0,0,NA,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,50.89
61,Alaska,2020/3/22,3,1,3,0,2,1,4,0,1,0,2,0,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,56.85
62,Alaska,2020/3/23,3,1,3,0,2,1,4,0,1,0,2,0,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,56.85
63,Alaska,2020/3/24,3,1,3,0,2,1,4,1,1,0,2,0,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,57.74
64,Alaska,2020/3/25,3,1,3,0,2,1,4,1,1,0,2,0,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,57.74
65,Alaska,2020/3/26,3,1,3,0,2,1,4,1,1,0,2,0,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,57.74
66,Alaska,2020/3/27,3,1,3,0,2,1,4,1,1,0,2,0,0,NA,2,2,1,1,2,0,NA,0,NA,2,1,57.74
67,Alaska,2020/3/28,3,1,3,1,2,1,4,1,1,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,67.26
68,Alaska,2020/3/29,3,1,3,1,2,1,4,1,1,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,67.26
69,Alaska,2020/3/30,3,1,3,1,2,1,4,1,1,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,67.26
70,Alaska,2020/3/31,3,1,3,1,2,1,4,1,1,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,67.26
71,Alaska,2020/4/1,3,1,3,1,2,1,4,1,1,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,67.26
72,Alaska,2020/4/2,3,1,3,1,2,1,4,1,1,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,67.26
73,Alaska,2020/4/3,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,70.83
74,Alaska,2020/4/4,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,70.83
75,Alaska,2020/4/5,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,70.83
76,Alaska,2020/4/6,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,1,2,0,NA,0,NA,2,1,70.83
77,Alaska,2020/4/7,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,1,2,1,1,0,NA,2,1,72.62
78,Alaska,2020/4/8,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,1,2,1,1,0,NA,2,1,72.62
79,Alaska,2020/4/9,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
80,Alaska,2020/4/10,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
81,Alaska,2020/4/11,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
82,Alaska,2020/4/12,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
83,Alaska,2020/4/13,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
84,Alaska,2020/4/14,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
85,Alaska,2020/4/15,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
86,Alaska,2020/4/16,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
87,Alaska,2020/4/17,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
88,Alaska,2020/4/18,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
89,Alaska,2020/4/19,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
90,Alaska,2020/4/20,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
91,Alaska,2020/4/21,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
92,Alaska,2020/4/22,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
93,Alaska,2020/4/23,3,1,3,1,2,1,4,1,2,0,2,1,2,1,2,2,1,2,2,1,1,0,NA,2,1,75
94,Alaska,2020/4/24,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
95,Alaska,2020/4/25,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
96,Alaska,2020/4/26,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
97,Alaska,2020/4/27,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
98,Alaska,2020/4/28,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
99,Alaska,2020/4/29,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
100,Alaska,2020/4/30,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
101,Alaska,2020/5/1,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
102,Alaska,2020/5/2,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
103,Alaska,2020/5/3,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
104,Alaska,2020/5/4,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
105,Alaska,2020/5/5,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
106,Alaska,2020/5/6,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
107,Alaska,2020/5/7,3,1,2,1,2,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,62.5
108,Alaska,2020/5/8,3,1,1,1,1,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,56.55
109,Alaska,2020/5/9,3,1,1,1,1,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,56.55
110,Alaska,2020/5/10,3,1,1,1,1,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,56.55
111,Alaska,2020/5/11,3,1,1,1,1,1,3,1,2,0,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,56.55
112,Alaska,2020/5/12,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
113,Alaska,2020/5/13,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
114,Alaska,2020/5/14,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
115,Alaska,2020/5/15,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
116,Alaska,2020/5/16,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
117,Alaska,2020/5/17,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
118,Alaska,2020/5/18,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
119,Alaska,2020/5/19,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
120,Alaska,2020/5/20,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
121,Alaska,2020/5/21,3,1,1,1,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,58.33
122,Alaska,2020/5/22,3,1,0,NA,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,55.95
123,Alaska,2020/5/23,3,1,0,NA,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,55.95
124,Alaska,2020/5/24,3,1,0,NA,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,55.95
125,Alaska,2020/5/25,3,1,0,NA,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,55.95
126,Alaska,2020/5/26,3,1,0,NA,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,55.95
127,Alaska,2020/5/27,3,1,0,NA,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,55.95
128,Alaska,2020/5/28,3,1,0,NA,1,1,3,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,55.95
129,Alaska,2020/5/29,3,1,0,NA,0,NA,2,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,50.6
130,Alaska,2020/5/30,3,1,0,NA,0,NA,2,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,50.6
131,Alaska,2020/5/31,3,1,0,NA,0,NA,2,1,2,0,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,50.6
132,Alaska,2020/6/1,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,45.24
133,Alaska,2020/6/2,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,45.24
134,Alaska,2020/6/3,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,45.24
135,Alaska,2020/6/4,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,2,2,1,2,2,1,1,0,NA,2,1,45.24
136,Alaska,2020/6/5,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
137,Alaska,2020/6/6,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
138,Alaska,2020/6/7,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
139,Alaska,2020/6/8,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
140,Alaska,2020/6/9,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
141,Alaska,2020/6/10,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
142,Alaska,2020/6/11,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
143,Alaska,2020/6/12,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
144,Alaska,2020/6/13,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
145,Alaska,2020/6/14,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
146,Alaska,2020/6/15,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
147,Alaska,2020/6/16,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
148,Alaska,2020/6/17,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
149,Alaska,2020/6/18,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
150,Alaska,2020/6/19,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
151,Alaska,2020/6/20,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
152,Alaska,2020/6/21,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
153,Alaska,2020/6/22,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
154,Alaska,2020/6/23,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
155,Alaska,2020/6/24,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
156,Alaska,2020/6/25,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
157,Alaska,2020/6/26,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
158,Alaska,2020/6/27,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
159,Alaska,2020/6/28,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,1,1,0,NA,2,1,43.45
160,Alaska,2020/6/29,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,3,0,0,NA,2,1,46.13
161,Alaska,2020/6/30,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,3,0,0,NA,2,1,46.13
162,Alaska,2020/7/1,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,3,0,0,NA,2,1,46.13
163,Alaska,2020/7/2,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,2,3,0,0,NA,2,1,46.13
164,Alaska,2020/7/3,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
165,Alaska,2020/7/4,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
166,Alaska,2020/7/5,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
167,Alaska,2020/7/6,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
168,Alaska,2020/7/7,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
169,Alaska,2020/7/8,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
170,Alaska,2020/7/9,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
171,Alaska,2020/7/10,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
172,Alaska,2020/7/11,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
173,Alaska,2020/7/12,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
174,Alaska,2020/7/13,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
175,Alaska,2020/7/14,3,1,0,NA,0,NA,2,1,0,NA,0,NA,1,1,2,2,1,2,1,3,0,0,NA,2,1,42.56
176,Alaska,2020/7/15,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
177,Alaska,2020/7/16,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
178,Alaska,2020/7/17,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
179,Alaska,2020/7/18,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
180,Alaska,2020/7/19,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
181,Alaska,2020/7/20,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
182,Alaska,2020/7/21,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
183,Alaska,2020/7/22,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
184,Alaska,2020/7/23,3,1,0,NA,0,NA,2,1,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,46.13
185,Alaska,2020/7/24,3,0,1,0,0,NA,3,0,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,47.02
186,Alaska,2020/7/25,3,0,1,0,0,NA,3,0,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,47.02
187,Alaska,2020/7/26,3,0,1,0,0,NA,3,0,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,47.02
188,Alaska,2020/7/27,3,0,1,0,0,NA,3,0,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,47.02
189,Alaska,2020/7/28,3,0,1,0,0,NA,3,0,0,NA,0,NA,2,1,2,2,1,2,1,3,0,0,NA,2,1,47.02
