"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99"
"11",361129.32961058,2422562.21692571,1958396.16792642,393587.69818042,387560.065694756,375840.506205763,3474604.31282017,1713739.10413024,3582051.70089017,289280.084389029,0,3592374.6033279,1375530.48986463,185799.818589151,1667929.42010054,1713482.31891071,3452210.20464379,606893.263450166,2800079.61412878,632443.068339041,3578787.44911169,3776807.03588767,3488829.21874449,612886.543598957,3429089.01655466,3675629.24696755,3201749.36484684,3587022.99972586,3264131.40539332,3611144.78095067,2819306.26591992,1728643.01189684,2057398.56179201,2794270.74898837,2931464.31942105,3074539.33117768,564012.169339132,642762.663583302,3320777.36384232,3255399.52283409,3074693.96505206,2787154.78372334,3323078.38074833,546071.147967584,1718144.36896337,419053.281396329,2181890.45478822,3165756.30115897,4456519.31626093,3592761.65231275,2552587.49421172,3155315.89482644,2427142.4847828,3622568.1342389,2267046.66409691,2822166.89022079,3568439.85846519,2400427.08973879,3175127.9036808,3357523.23198847,1341620.37434357,349195.942342973,3672252.60581928,1669001.83198035,681911.847046317,2831936.60299124,1933717.02254187,3658853.71688932,419453.733687894,948595.073164797,3467139.12497571,3735745.2958059,3368335.00451353,3545104.03687475,1427272.47579848,2691054.23263232,1210237.72163463,1942457.57717788,3803737.6630073,3555499.35218705,1587457.21844319,3811571.46506264,3306344.34434513,2601112.09609541,665381.327233246,587877.545328842,2772946.22018185,2809226.97731422,3260327.78159458,972533.129741602,3256195.61287478,970055.760399496,3794861.60681482,1844590.65748454,2413409.91315765,2526781.78595949,2404895.66214848,765581.002849614,3570397.31361078
"12",3943231.8422854,1176646.11162863,2293339.2304356,3503429.8418561,3876372.2130727,3931805.60746845,1792741.65448217,2222479.27182161,13939.3869604625,3780567.83099651,3592374.6033279,0,3848465.17027688,3747159.21018237,2263875.12767604,2563058.32436326,1733718.65167232,4110673.13225715,807787.80229175,4110788.51491036,14478.1875591364,282552.15471527,136969.244023078,4035302.53688034,1681031.41693865,87711.9534877234,1621644.85838451,16190.3712149594,1520301.64075122,19470.7797279182,784109.930825966,2448244.22275362,1669250.83430087,824079.567090132,662727.288961012,521736.560812306,3190629.08285143,4103376.16750168,362025.030892026,691789.793563137,864964.283111647,1216229.92231169,338044.787800832,3504805.51938314,2182658.0269215,3958799.5214016,1441103.10509595,1639232.48213571,8005363.11777784,50553.2052298067,1051140.05406685,1355458.09689495,1199138.32933589,71731.3507358827,1536660.83559142,1173485.23274416,35074.8303345981,1199042.45752194,467614.499320421,333341.837211124,3877705.3504325,3939964.96533254,151761.19921102,2226117.0605802,4151839.41801703,788209.893632508,2750263.67955721,107175.510099202,4009701.14678632,3055763.90977779,142579.938041585,242245.980817408,277156.028489057,59042.8365593757,3832906.63526211,930234.274507437,3923956.81800453,2344905.8088367,290654.46750348,37213.3875398516,2136686.7132179,323105.685431179,1739251.30693331,1055102.54363202,4155410.23850708,4048594.76746972,1212813.35935255,1201676.06294272,420120.386393328,2627485.41867495,1592843.84421021,2622322.55563162,271179.777214313,1760446.20642224,1194585.40284365,1237035.87058309,1189849.23894612,2936448.90871255,21995.0932132017
"13",1498132.57844088,2742195.57875801,2995634.03241993,1759238.01938281,1665583.87114179,1572571.14908406,4347722.70740749,2669459.07611521,3842439.25082432,1606872.62402648,1375530.48986463,3848465.17027688,0,1484891.42634723,2635390.79007268,2835687.31151362,4309967.28166578,1142230.21947064,3062826.01581937,1095960.13540465,3833995.65473658,3939663.10266618,3786702.36214294,1007154.63654277,4273094.292333,3915338.74933192,4041939.67777358,3837740.99976836,4069379.28568082,3863906.87441411,3196883.87982915,2804519.21869875,2188024.35650873,3037811.62323666,3225063.63216773,3398858.90123161,1096409.64116408,1065593.90330795,3689452.8541783,3765004.16848032,3635976.28915163,3461922.31212982,3678340.49507652,1913226.50087962,2649982.72154087,1208348.10114259,2713733.39035435,4012968.00092832,4337329.07778446,3829720.30960356,2971816.10809142,3909367.56264474,2678710.39240183,3851904.28885186,2971373.22359634,3483078.07271995,3816607.61277137,2721444.45051872,3381629.12653297,3721820.29351429,55417.2304013827,1376656.10131675,3873957.20930943,2612556.50936219,1085284.38799785,3070827.70941159,3128035.24939525,3878475.79677855,1470291.49461849,2193708.90861232,3758626.72423168,3908253.7855492,3704031.68076084,3818090.86029155,62380.9598654817,3123081.04012456,220941.51705788,2999189.35854748,3970430.97146882,3812439.93461019,2415251.4806809,3963529.78724252,4176897.77398968,3096420.41253484,1121544.40711176,1064868.04510236,3443476.02595649,3481040.30615221,3441633.36605839,1609890.48234475,4084771.84892647,1698189.09971069,3969296.30525484,2404213.83731778,2705971.14825374,3134784.84650425,2748817.50849686,1871430.29521558,3827783.45048791
"14",197086.892837735,2582310.47873142,2027454.53287532,378160.436692951,207539.941611375,193378.320176345,3556353.87506025,1806380.55771416,3736562.53896939,123335.708959135,185799.818589151,3747159.21018237,1484891.42634723,0,1759417.73978908,1766156.30817425,3536791.36719084,563494.17505321,2960246.03309045,600536.844399581,3733726.19860318,3937441.25181923,3640920.60567951,611650.817377285,3516187.77921802,3831183.306527,3291596.21075465,3742261.25497202,3359040.79331152,3766073.99385816,2970091.45530107,1793504.11140409,2232844.54370269,2955869.8135061,3088150.81914682,3227545.82057599,748664.451496115,618799.020223062,3467980.89328087,3389232.62965467,3204455.73583511,2906081.06422464,3471459.3324882,509158.966602379,1815395.74682674,378954.714219198,2326075.12844833,3254787.96627119,4327897.96883988,3749026.58103188,2702544.08706073,3259122.31546812,2591712.69081821,3779232.89000709,2389356.57076504,2942492.01479929,3723992.10182757,2560326.96562491,3336360.47964644,3504838.82655911,1446432.89258728,238932.321850106,3830684.58794925,1765300.34264566,648318.461081282,2993540.19325846,1959175.3758593,3816035.93441339,270444.008376555,985468.404504323,3619902.09486898,3895921.5152883,3518084.19316224,3698848.13146121,1539950.22834922,2838255.70811982,1303605.07132859,2007186.95225293,3963961.88501127,3710448.9594412,1706762.38926777,3972780.24966753,3390042.21866724,2743182.89051645,623012.606804511,571787.528087063,2892600.44017362,2928280.34209437,3422722.5758355,1139805.64547966,3347428.08082533,1128150.87904979,3954585.37541748,1992079.48761467,2575266.75535042,2657399.09381688,2562974.18401847,867491.017288321,3725217.87441692
"15",1946727.64535351,1310941.127262,371068.184629558,1418385.68048443,1815070.65180858,1905975.81466385,1808438.54272571,48026.8938308784,2250875.93435616,1741921.23443904,1667929.42010054,2263875.12767604,2635390.79007268,1759417.73978908,0,387921.776608205,1784720.80240064,2273365.34114368,1624142.18734625,2295248.86578687,2253004.53486686,2513052.11981826,2134974.40087752,2259212.9584501,1761163.73414098,2351505.77162452,1534126.33681499,2264394.20780941,1599633.36873711,2283253.79947581,1507243.11317806,275320.407996815,1401197.26887382,1642590.49448858,1685178.31656619,1763448.81624008,1570405.92482915,2301888.68922287,1924058.82618312,1744178.00943916,1541708.41272354,1198380.18464644,1938621.52058056,1363151.3346377,81562.4698963245,2086859.42102016,899065.908172493,1497939.82594304,6062872.68339488,2282565.89955566,1267418.68501888,1505069.07290978,1401109.43401078,2315545.81281027,733342.989893056,1239891.83975402,2250868.49442819,1296700.91287029,1968975.1550046,1959720.45896423,2631304.05551642,1993639.49096425,2385060.89239781,50951.2612233002,2344296.01971431,1674606.7340503,715134.698118255,2356170.26287478,2025762.42451319,849059.308506617,2122430.41608446,2468199.89230526,1995803.66347774,2207035.57169676,2658849.03074368,1350681.75507938,2576332.28915535,389056.528323208,2532619.80251145,2231316.52092466,309648.850115333,2553751.70806446,1639299.42284702,1213182.91230348,2330915.20571427,2244963.96670908,1188627.86970422,1220428.24332326,2063669.82799954,1032750.43716607,1589106.1458565,938399.718019612,2517426.92035963,743365.67785358,1340699.45622002,1034898.81622385,1269598.76758354,902495.476675975,2243697.75230854
"16",1936271.18013803,1682349.67815159,305889.519597814,1395340.64768924,1776606.32459296,1882338.60598252,1822372.5705113,404888.946698578,2549601.7250254,1721836.4465977,1713482.31891071,2563058.32436326,2835687.31151362,1766156.30817425,387921.776608205,0,1811242.7835233,2315264.60201356,1976392.4586382,2344353.00572793,2553249.54136126,2823978.31619935,2429884.46533532,2324960.29074882,1799097.97012563,2649830.18232664,1589744.56381742,2565263.55984184,1676859.47045531,2582133.14743448,1835205.63882604,121391.445197857,1787746.58803639,1998246.57632619,2021981.29980278,2082097.46250106,1742510.20129241,2355922.56083956,2211043.46400834,1987474.83447439,1780996.46099216,1415981.83372936,2229385.77848867,1301929.8461022,455533.086792199,2125501.66934098,1264047.64467984,1550711.00094128,5979710.3213115,2586495.5475253,1612327.69943288,1627733.18865194,1778550.3139019,2619556.41125796,1031712.31719306,1460414.51284195,2553515.75697218,1669443.71932307,2305656.02136732,2245176.65308921,2824669.71248341,2005074.0443416,2692783.20108048,438870.039969812,2393805.55303373,2028413.68550504,341705.510761917,2660412.84000588,2016983.7396538,782863.932193531,2420501.11437167,2779124.66406217,2288765.7254293,2504841.24174285,2866115.54578934,1678085.57932675,2749542.28338652,266412.808829504,2841294.53751323,2532571.05543995,687258.092088607,2865308.52940003,1664166.66660243,1533789.77336274,2374707.0130722,2301344.3558527,1410741.79238159,1436575.76957201,2399806.4855709,1286036.34473416,1649649.45591236,1181275.39961263,2824804.10058586,1131103.84623988,1715396.31279673,1326876.81523319,1639544.11571358,988118.132902734,2543911.58975563
"17",3719075.30964967,1871108.5881802,1520707.87911388,3181474.07230865,3573082.14813025,3672315.85681707,60525.6491910984,1739528.05531675,1721730.80715844,3508967.26264051,3452210.20464379,1733718.65167232,4309967.28166578,3536791.36719084,1784720.80240064,1811242.7835233,0,4058038.18131704,1813524.75193265,4079916.03217009,1734508.32617523,1998472.24748203,1619801.16632398,4042493.36331162,55137.0606684029,1786427.494839,268513.504394872,1746727.98317855,275450.623756218,1744321.19247916,1555945.89376948,1757020.62006881,2398973.85197447,1856642.30086186,1703507.37188356,1594363.51040045,3312259.29412762,4086324.17106991,1443629.12577302,1086910.65389727,1012745.71174315,932701.5435028,1477571.9909973,3103490.21255236,1739042.87521662,3871244.03161025,1673253.08077616,297225.841184109,7790601.68770173,1782072.78859721,1605485.82508239,479581.104814118,1995291.28377824,1804913.01721733,1348812.284726,933367.762549028,1751254.96330576,1881099.35695676,1855985.81899607,1451774.58179106,4316266.16348814,3773358.38426365,1881571.46122933,1786723.17356442,4128927.46197533,1854552.95406658,1765200.38592367,1834502.63922246,3799141.10782047,2577979.59207237,1635297.40505455,1965910.66707642,1524134.30014857,1686403.12699447,4321685.88850654,1500632.25062018,4288976.34211617,1549444.4065302,1994941.50342436,1727903.69470842,1921543.4808567,2033451.62466928,147382.671366753,1424913.10126803,4115632.77996406,4029297.82422915,952288.63971609,921174.527803105,1908739.92636767,2721055.56875206,233388.308665395,2649263.03184702,1973596.78984046,1928935.12413888,1926406.34144351,1265606.53032329,1836307.29328185,2687103.74179623,1728161.61037174
"18",451615.993663499,2934032.63362987,2564728.48685303,940871.284265915,649519.094487152,530450.409005644,4080925.91183189,2318833.02133635,4101206.02248977,646336.627018226,606893.263450166,4110673.13225715,1142230.21947064,563494.17505321,2273365.34114368,2315264.60201356,4058038.18131704,0,3306633.10431835,49360.8784454036,4096700.58087717,4275147.14496871,4015257.99015738,139341.440302832,4034346.64756352,4191208.1915812,3806344.50646761,4104003.27106191,3866864.48514919,4128920.48517952,3353004.85414215,2334101.53487077,2504469.7429491,3295931.62768975,3448097.40475479,3600784.41544014,927971.452907413,79293.5986849841,3860320.60703988,3821269.96166291,3647355.75047819,3373830.16908962,3859815.90002222,1071258.30280732,2321835.13702996,189766.806754666,2735050.97111888,3770610.58612677,3900829.04033108,4106596.1965576,3090220.96982045,3753552.70004523,2921557.4096768,4135004.00917431,2851960.3936173,3407290.80578315,4084575.01309644,2911638.57015879,3675077.26558954,3896629.74647616,1092416.66506118,339300.302497643,4178737.09183055,2273107.1793323,87490.3066495975,3333254.89505375,2520240.66471335,4169466.70006521,389213.911564425,1540705.94204802,3991842.66002348,4235932.96725245,3901477.49640943,4066658.53896462,1203933.72651498,3234118.97953402,927719.564251435,2548046.58329348,4303389.44773259,4073501.00728022,2178659.76927228,4307647.01221456,3912386.23170187,3155436.33716148,59758.2016670756,86767.3543589821,3358914.33399817,3395712.39189892,3755439.86587441,1490270.04440494,3860316.80691047,1513926.3629772,4296312.1394022,2394350.73535483,2917905.17214456,3100387.7471683,2921797.66733965,1370937.94875393,4088702.69525199
"19",3154925.79135131,377964.377199282,1756814.66222475,2737821.93313308,3099312.84387309,3147906.8880507,1872424.4867024,1590639.96954775,799315.843105571,3000898.65506425,2800079.61412878,807787.80229175,3062826.01581937,2960246.03309045,1624142.18734625,1976392.4586382,1813524.75193265,3306633.10431835,0,3305728.21895875,793540.050614625,977196.337245029,727864.000646346,3229097.98396122,1759191.66055955,885811.391531919,1600169.71984149,799954.658790709,1542764.22287696,825407.187926261,258256.823758025,1855324.52946115,874850.34097257,43157.1017407692,164883.864115988,341567.319543379,2384289.30531798,3297781.56402926,636106.079670997,825806.669467166,811516.141782767,950606.303183876,620656.48214825,2753504.32683387,1543835.60947321,3157850.97807407,729477.489433204,1598199.15129262,7198381.44938775,800597.587371995,367333.151472947,1337884.30246966,392034.540204152,828536.365955403,975890.20718273,928492.312397792,779968.993474307,399919.0704303,377134.383006826,665586.902061476,3089409.63011689,3145678.46975905,873268.91760072,1578811.0149893,3346274.5012373,54151.4861682301,2229687.91559935,862839.879646165,3218995.58861138,2340753.86003386,701081.925890085,935774.063112328,641859.569858817,768399.508708871,3050906.04277939,359490.664769639,3127982.2930385,1808040.55622549,1003797.94817046,770606.699679117,1431803.61892482,1012750.57825034,1752000.73105642,498517.708494427,3350533.57872346,3243327.61744202,935111.534826689,951081.278474873,467002.996849547,1829911.81019656,1601709.80840001,1832150.33036917,994782.009523522,1002144.68206428,388789.315300448,744214.382721306,400304.582545175,2177578.65024683,785997.923929202
"20",496962.908929195,2934225.06266107,2590749.08282044,976442.608599219,694563.580116005,576238.953398459,4103450.92850185,2340404.01391267,4101454.11004976,687673.124388362,632443.068339041,4110788.51491036,1095960.13540465,600536.844399581,2295248.86578687,2344353.00572793,4079916.03217009,49360.8784454036,3305728.21895875,0,4096768.19915813,4272339.97425425,4016659.81213708,101752.888317593,4055642.82971262,4190873.09577332,3827113.63998682,4103929.04531968,3886367.42069893,4128947.0245403,3356035.44198194,2361056.25620447,2497509.93649742,3294374.22194768,3448473.89611163,3602455.0402344,923363.971559071,30548.4805015761,3863915.4571488,3829724.30544349,3657357.8080121,3387441.29809107,3862949.99528877,1109405.47521032,2342414.76757347,222387.432697203,2741931.00390891,3791594.85579484,3897645.68808449,4106062.57470138,3094121.22852736,3770884.13246878,2919490.00896208,4134250.37011576,2865403.20479411,3420458.61109339,4084389.89586826,2911823.48986441,3672933.36873066,3900128.90930532,1045780.16444465,381995.984721709,4177112.03080636,2293976.73738595,49483.2211593834,3331613.12347482,2553697.84826876,4168429.99459758,436550.233668468,1572319.9087884,3992995.81046081,4233402.00462547,3904004.84141764,4067286.84765289,1157795.81964299,3238771.62458187,880631.251432517,2574890.59134596,4300741.79711288,4073596.84305055,2194422.77750589,4304514.0870177,3934540.31614077,3162111.41072307,45722.2306952359,63263.0140687556,3372336.8619479,3409259.71109186,3752583.62446349,1494868.12340314,3880721.09014444,1521954.6534997,4293914.44852838,2401093.58913921,2917167.68002361,3110939.5541571,2922766.61726687,1393385.5221771,4088833.35102162
"21",3929768.94347258,1162668.00279183,2284201.9249272,3490500.46402703,3863197.58594598,3918460.14988989,1793640.56207462,2211715.98055167,14712.3455668437,3767323.24582233,3578787.44911169,14478.1875591364,3833995.65473658,3733726.19860318,2253004.53486686,2553249.54136126,1734508.32617523,4096700.58087717,793540.050614625,4096768.19915813,0,287610.617558796,130430.310459454,4021219.59045185,1681683.73381489,99422.7789781027,1620307.76390118,13154.2034501825,1519530.14066971,32357.7029860581,771452.497255774,2438265.52785264,1654787.39197416,809721.810390135,648843.686917232,508844.193437312,3176531.66125945,4089328.27746355,354965.408040597,688570.715193176,859693.515141451,1209419.55631156,330138.602390561,3492191.77634861,2171755.28486169,3944948.05529691,1428525.82239641,1637578.06563749,7991236.31910455,47564.5664966955,1038304.612554,1353455.5985116,1184832.30325073,74224.840825712,1526308.77761176,1166826.9838129,23061.8734204941,1185062.50872639,453195.513829958,327174.240116623,3863230.5486574,3926330.86253041,155097.449199923,2215099.01279342,4137793.47480687,773826.77827088,2741693.88842508,112397.204919072,3996173.61625186,3043821.19992895,133374.272599659,246329.397075167,269123.427304304,52514.2054526828,3818447.54096646,918083.354864653,3909482.25404312,2335801.31156768,297083.104240335,23288.1046819319,2124658.20716466,328547.544103448,1738797.7048084,1043630.12496959,4141399.31953061,4034563.53841085,1205797.97954895,1195047.04265786,406202.54004409,2613704.65121946,1591999.37302556,2608741.36686541,278024.474657688,1747358.50254559,1180451.56592477,1226965.03700807,1176023.13180944,2923607.78816717,9339.9698177289
"22",4132065.4476926,1355147.41436338,2560313.65956947,3710613.10026673,4075514.09881279,4125026.44134571,2056693.18076785,2473112.24904917,296342.347248624,3977526.16794693,3776807.03588767,282552.15471527,3939663.10266618,3937441.25181923,2513052.11981826,2823978.31619935,1998472.24748203,4275147.14496871,977196.337245029,4272339.97425425,287610.617558796,0,417972.355735744,4192876.77346542,1946735.72325059,213516.344593874,1897479.35056252,274480.105341558,1793843.88376054,266897.377188589,1011481.88023275,2707571.54821898,1792418.37500887,982717.311696022,857726.754615524,750518.359119115,3349105.21871234,4263172.14549235,641595.736967377,973364.699575401,1147277.31092942,1495772.30827137,615290.994593851,3720427.34129332,2431536.23574618,4130272.89397441,1663487.24514458,1916247.06288869,8155376.07466353,245445.532972852,1270813.01139137,1633825.58635372,1354192.18352905,213994.515296421,1793404.1412517,1453462.34764008,280117.920922756,1377115.03863848,601827.648815694,614664.994901772,3972247.29325025,4121798.69172007,134264.123462615,2473361.68602409,4311677.5975799,945078.827381928,3021093.9588317,175436.501852392,4195885.18208895,3286679.1018511,417735.584675801,44898.8065317427,554346.381602844,340101.38314028,3919710.50757392,1165305.76407301,4029849.63497757,2612101.66362033,31103.9691521476,303686.946144287,2367673.86849495,41664.4435403398,2011045.35953966,1299872.27638631,4317473.44587122,4209564.05556042,1491730.79855607,1481723.0406622,519756.444445636,2805693.38843921,1866634.97597125,2809332.48030538,39293.91549825,1967932.60649454,1363520.6061464,1497421.73011098,1375669.75816575,3147085.38096794,296296.009594161
"23",3837420.26450602,1084822.53138518,2158438.46129178,3390268.68654454,3766248.80247731,3824135.59892363,1679371.41177226,2093068.1062221,123038.472122698,3671452.11238498,3488829.21874449,136969.244023078,3786702.36214294,3640920.60567951,2134974.40087752,2429884.46533532,1619801.16632398,4015257.99015738,727864.000646346,4016659.81213708,130430.310459454,417972.355735744,0,3943019.81538464,1566417.93890133,220856.870935786,1497569.56298728,143527.485710869,1398759.62520621,154860.90161215,671317.980969513,2315630.71191242,1600454.5306048,749807.145457886,572361.376012227,414808.26761011,3099190.56746951,4010030.61427462,225067.982534592,561518.747527906,729494.186953645,1079296.03410147,201798.660913406,3388146.79151798,2053941.92556429,3860482.98267597,1325363.32263889,1513852.80831596,7913575.60863754,174004.30714128,939264.033985022,1228871.66188144,1119206.25072127,204126.432555551,1405672.38689933,1036600.60865076,139617.570576974,1107177.15657297,429315.452992738,196743.953842983,3814335.15863373,3837164.4929349,284818.83565904,2097983.51236259,4058420.42439799,716080.708101552,2614311.7316241,242824.42655624,3904960.66914772,2933291.67175326,30175.7343309366,376285.54028545,141368.40640997,78140.872820799,3773219.88335765,811470.498305995,3855252.16371704,2209930.31363568,427337.237529706,115395.047606332,2015227.91527463,458968.883772488,1619030.25228791,930615.227399779,4061006.46647468,3954794.01479383,1075846.30803084,1064803.84496092,409457.794902748,2528274.71082741,1470921.33702262,2519158.39935948,408047.235734915,1650360.32987709,1107507.95577401,1105108.7450605,1094082.52756432,2822446.45835531,121676.440983642
"24",538970.730767242,2859289.59955598,2563643.40838859,978829.759560423,732362.679310919,618878.684576015,4067412.55722144,2303637.16552755,4026155.90405925,711176.237760631,612886.543598957,4035302.53688034,1007154.63654277,611650.817377285,2259212.9584501,2324960.29074882,4042493.36331162,139341.440302832,3229097.98396122,101752.888317593,4021219.59045185,4192876.77346542,3943019.81538464,0,4016992.51354486,4114741.19763984,3787462.53539807,4028181.33430999,3844064.23052157,4053332.39595036,3285019.71064411,2336431.84023378,2413478.76503394,3216860.3526077,3373569.18519184,3529340.54584282,844809.813203946,78343.95881639,3793547.13172313,3767052.19572342,3597366.6211058,3333982.24345606,3791892.17680354,1118754.93056741,2303540.41408227,240649.884756272,2677259.1233312,3752413.98257328,3970592.36047417,4029680.18745962,3024543.43355016,3724284.60924388,2841451.70872344,4057559.10714147,2811978.2529099,3366171.41228428,4008493.90604687,2836889.09437024,3594502.32755074,3829604.37532733,958204.926224904,416930.17782255,4099231.40653011,2255776.5749866,123576.219627848,3253971.08994825,2545550.42425104,4091344.41667346,489396.660446097,1560953.46395502,3919007.20554568,4154308.34048615,3832035.09891693,3992532.00032918,1068548.64218688,3170274.51205268,794931.506372859,2549744.4280151,4221479.83933512,3998094.00098518,2146043.35276416,4224621.67925518,3897779.64056979,3096844.42943529,143453.048085124,57842.9951342284,3318540.94820246,3355671.47628535,3673191.27347833,1428116.71615028,3840280.96041731,1460788.75990065,4214981.27031756,2336478.09966423,2840941.82294282,3052184.87755225,2848942.53676218,1360551.81200506,4013374.76261829
"25",3699574.64724154,1819899.72154881,1505590.43468953,3163006.52957256,3555615.68387538,3653783.74089683,115596.836519344,1715521.89028612,1668975.82187206,3490220.90160305,3429089.01655466,1681031.41693865,4273094.292333,3516187.77921802,1761163.73414098,1799097.97012563,55137.0606684029,4034346.64756352,1759191.66055955,4055642.82971262,1681683.73381489,1946735.72325059,1566417.93890133,4016992.51354486,0,1734446.87987986,232376.979291316,1693948.50455485,224203.68760568,1691792.76360615,1501728.41945936,1741595.95487816,2350380.53085598,1802318.3538348,1648641.60828694,1539230.82464564,3281009.93952732,4061662.06300172,1389189.20194312,1032151.86811387,957753.76954363,883278.225392597,1423122.83027508,3087345.69774634,1713573.01582425,3848020.18425025,1627637.57376458,265142.034838923,7778749.48106028,1729245.24882392,1553769.57611322,426844.361877237,1943664.38208669,1752305.9530883,1308218.65818608,882791.925950751,1698284.23668975,1830117.54729467,1800891.93476005,1397575.87965254,4279963.79043669,3752232.47305872,1829203.88151932,1761725.91408178,4104561.77278064,1800044.06598254,1763590.13636361,1782163.69698739,3779483.2212273,2561607.26742528,1581695.24695114,1913876.25106773,1469938.71592902,1633384.82081782,4284185.51525559,1447674.01415572,4254432.90472696,1535833.68354511,1943515.45972997,1674874.52822443,1890602.53557135,1981937.22778308,141358.601024423,1373548.04496478,4091727.94409559,4004532.7936604,902918.823277461,871247.881406893,1853790.72883446,2687708.78303956,189489.816835924,2617299.06614857,1922168.53136891,1887622.50791505,1875117.29532724,1217654.92366445,1785449.23982803,2663633.42518596,1675273.45399678
"26",4027112.19618925,1257450.6573764,2379193.87025896,3589262.53192489,3961437.22988275,4016211.83573994,1844869.9511508,2310063.72421385,100639.019833758,3865378.67928175,3675629.24696755,87711.9534877234,3915338.74933192,3831183.306527,2351505.77162452,2649830.18232664,1786427.494839,4191208.1915812,885811.391531919,4190873.09577332,99422.7789781027,213516.344593874,220856.870935786,4114741.19763984,1734446.87987986,0,1684004.57544918,89435.3877960268,1580346.00487831,68277.4465153002,870640.659846863,2535209.89924699,1740841.04829761,900115.869302189,744563.703577212,607803.492282381,3269952.71600997,4183184.11296572,444975.361827602,762932.670536923,942291.366041165,1297453.81347634,422644.760626732,3591374.38625882,2270301.03359296,4040343.7640529,1527759.58231935,1702896.06280647,8084191.72747326,86125.4108566703,1137271.43436287,1420805.68157126,1275903.42943408,65279.9008630248,1623995.71104133,1254347.09934593,107201.64326679,1279823.1958853,534363.797901656,414522.793307868,3945300.19659589,4022947.44322179,102540.48773376,2313795.18566364,4231665.43130309,863690.312960787,2835116.69311614,59509.6666357822,4093261.178211,3143228.97421305,229541.773429302,179538.368858868,362166.511141208,145013.577949888,3898831.0695897,1017504.87515475,3993918.54806736,2430706.10249744,215460.910350011,122204.533417621,2224078.20048615,251395.034159166,1797689.71444893,1142791.7510331,4235584.57651758,4128573.77821537,1294544.22188259,1282447.85467306,476507.814559235,2709597.11308693,1653130.50647029,2705642.96878911,194714.956265332,1845848.25359897,1273827.57009482,1324140.44308715,1271832.91039268,3022517.56275031,108550.649173089
"27",3476299.50013603,1627212.07301997,1291407.81537864,2941325.28659429,3335178.37520711,3431808.13123594,312053.697695113,1488053.10213018,1608740.46987028,3268015.34247358,3201749.36484684,1621644.85838451,4041939.67777358,3291596.21075465,1534126.33681499,1589744.56381742,268513.504394872,3806344.50646761,1600169.71984149,3827113.63998682,1620307.76390118,1897479.35056252,1497569.56298728,3787462.53539807,232376.979291316,1684004.57544918,0,1633106.81094622,117973.422605136,1634527.19682545,1342047.64816316,1526212.94098848,2142876.20244139,1642914.23488485,1503623.58925849,1412344.37276534,3048760.12783183,3832798.79666454,1301174.95546038,941079.192868594,826631.181082474,684145.239150797,1334423.68124136,2869149.39240089,1484698.98773513,3620493.54290813,1410361.91479582,39566.2409087728,7566187.37837697,1667360.72404108,1365582.40580906,275046.298373394,1753632.37882344,1693358.86192329,1080654.11681079,690893.02588935,1634573.97633265,1635896.15602088,1682815.26046527,1315238.76192089,4048494.23773033,3526958.62556293,1772849.20196616,1533247.77422136,3875945.4534902,1644425.97091557,1579239.87974444,1726610.22064915,3555982.23889171,2343450.56211496,1508915.09202547,1861169.79789715,1386736.36392759,1569614.89928547,4053437.00321107,1271205.64254906,4022297.3933347,1324403.76925113,1897994.55261788,1610510.51759027,1658482.7455666,1935079.40190081,155666.004099372,1183505.24773297,3863521.6600044,3775591.00602987,703295.986825758,675234.450759335,1744456.35602345,2455355.15236638,61301.0705504979,2384963.00911612,1876791.53460478,1661000.92539367,1682843.95678929,1009347.15208504,1590538.7556834,2436168.78825668,1613026.25970733
