"x"
-0.319143386818078
0.879804842278086
-0.000636703988574478
0.00129046192306978
-0.0226298558240291
0.00688483393350754
0.0135436698715412
0.00846748466153751
0.00564700415483703
0.0161887382343756
0.0826181258979249
0.35829417325227
0.601214781901025
0.549660970868881
0.2959695756769
0.2213485748416
0.306922256925117
0.286442826299322
0.225195155520985
0.245427880221415
0.283190783041908
0.268436374300272
0.301791782057147
0.281686222306447
0.396900342779872
0.509850498145509
0.448541562717785
0.444866677276021
0.427151457379668
0.391208685819837
0.322241835044292
0.321156961220779
0.309880433802206
0.258945379645963
0.326637281837768
0.344525789141653
0.267337930238939
0.41850535103408
0.347348430760158
0.380953533820486
0.451721247808364
0.440973876214708
0.485429973796084
0.49116264361628
0.64855626773171
0.609537290516972
0.582194061294912
0.431107288507909
0.584885060887714
0.504342595684308
0.44740279074255
0.322263840473457
0.594250965898098
0.56707120575268
0.355448819781069
0.268955950476797
0.343605513521137
0.251459619892175
0.211802471982487
0.115069999205301
0.390322792055047
0.216734323077895
0.329194594339889
0.285230584175653
0.412592050215023
0.342267185523781
0.437086655695646
0.360743808327532
0.239204767573902
0.29731832961871
0.194270634215216
0.169050118095009
0.153481192685517
0.112615082204999
0.0707538435574488
0.189188677617638
0.107255345161512
0.228878425626382
0.238628512916232
0.438839010995738
0.543240015776581
0.634979425774926
0.673931268975793
0.662503182229949
0.578807360041904
0.54078602971253
0.50191087325496
0.521088353447938
0.391877946757325
0.471790646978465
0.367910399610679
0.327738296839589
0.333163915302242
0.278321473479467
0.234182961349142
0.364422544969599
0.294728028478604
0.387970818949485
0.421120885046496
0.0563599973005672
0.865743296843425
-0.0368912721321314
0.0144524244700782
0.0317293353179444
-0.0398950149539193
0.0574003034869948
0.0729474510075785
-0.021181490285038
0.113208881672627
-0.10350399223867
